KCH,semester,xkrs,jgl,pjf,yxl
1001410002,2020-2021学年第二学期,89.0,100.0,77.87,7.87
1001410002,2019-2020学年第二学期,90.0,100.0,80.58,8.89
1001620002,2020-2021学年第二学期,19.0,100.0,81.74,0.0
1001620002,2019-2020学年第二学期,31.0,100.0,82.87,0.0
1001620002,2018-2019学年第一学期,69.0,100.0,83.33,5.8
1002000001,2018-2019学年第一学期,87.0,100.0,84.39,0.0
1002000001,2017-2018学年第一学期,66.0,100.0,86.47,0.0
1002010001,2020-2021学年第一学期,49.0,100.0,78.39,2.04
1002010001,2019-2020学年第一学期,54.0,100.0,77.28,0.0
1002010001,2018-2019学年第一学期,50.0,100.0,73.12,1.92
1002020001,2020-2021学年第一学期,78.0,100.0,72.73,1.27
1002020001,2019-2020学年第一学期,80.0,100.0,71.79,0.0
1002030001,2020-2021学年第二学期,30.0,100.0,82.2,3.33
1002030001,2019-2020学年第二学期,33.0,100.0,79.27,9.09
1002040001,2020-2021学年第一学期,29.0,100.0,85.21,3.45
1002050001,2020-2021学年第一学期,31.0,100.0,77.06,0.0
1002050001,2019-2020学年第一学期,29.0,100.0,82.72,0.0
1002060001,2020-2021学年第二学期,43.0,100.0,77.67,0.0
1002060001,2019-2020学年第二学期,48.0,100.0,77.9,8.33
1002070001,2020-2021学年第二学期,30.0,100.0,78.9,3.33
1002070001,2019-2020学年第二学期,45.0,100.0,84.71,4.44
1002080001,2020-2021学年第一学期,30.0,100.0,80.07,0.0
1002090001,2018-2019学年第二学期,28.0,100.0,81.25,0.0
1002100001,2020-2021学年第二学期,52.0,100.0,82.31,1.92
1002100001,2019-2020学年第二学期,49.0,100.0,82.45,6.12
1002100001,2018-2019学年第二学期,30.0,100.0,80.7,3.33
1002140001,2020-2021学年第一学期,29.0,100.0,81.52,0.0
1002180001,2020-2021学年第二学期,141.0,100.0,82.63,6.38
1002180001,2019-2020学年第二学期,145.0,100.0,81.73,8.97
1002180001,2018-2019学年第二学期,130.0,100.0,82.75,0.0
1002180001,2017-2018学年第二学期,136.0,100.0,82.23,0.74
1002190001,2020-2021学年第二学期,142.0,100.0,81.67,9.86
1002190001,2019-2020学年第二学期,159.0,100.0,80.87,9.43
1002190001,2018-2019学年第二学期,151.0,100.0,81.03,7.89
1002190001,2017-2018学年第二学期,150.0,100.0,79.58,2.0
1002200001,2020-2021学年第二学期,151.0,100.0,78.07,3.97
1002200001,2019-2020学年第二学期,154.0,100.0,81.45,2.6
1002200001,2018-2019学年第二学期,116.0,100.0,79.98,0.0
1002200001,2018-2019学年第一学期,138.0,100.0,82.39,5.07
1002210001,2020-2021学年第二学期,131.0,100.0,78.6,0.0
1002210001,2019-2020学年第二学期,138.0,100.0,81.35,0.0
1002210001,2018-2019学年第二学期,136.0,100.0,77.78,0.0
1002230001,2019-2020学年第一学期,78.0,100.0,80.37,3.85
1002230001,2017-2018学年第二学期,70.0,100.0,82.06,4.29
1002240001,2020-2021学年第一学期,179.0,100.0,82.33,6.7
1002250001,2020-2021学年第二学期,90.0,100.0,80.76,8.89
1002260001,2020-2021学年第二学期,96.0,100.0,82.1,6.25
1002270001,2020-2021学年第二学期,20.0,100.0,83.95,0.0
1002270001,2020-2021学年第一学期,17.0,100.0,85.53,5.88
1002270001,2019-2020学年第一学期,8.0,100.0,83.5,12.5
1002270001,2018-2019学年第二学期,7.0,100.0,86.29,14.29
1002270001,2018-2019学年第一学期,11.0,100.0,84.45,9.09
1002280001,2019-2020学年第二学期,13.0,100.0,84.92,7.69
1002300001,2020-2021学年第一学期,67.0,100.0,83.67,0.0
1002300001,2019-2020学年第一学期,98.0,100.0,81.34,3.06
1002300001,2018-2019学年第一学期,76.0,100.0,87.28,3.95
1002300001,2017-2018学年第二学期,95.0,100.0,82.84,0.0
1002310001,2019-2020学年第一学期,20.0,100.0,82.1,0.0
1002320001,2019-2020学年第二学期,19.0,100.0,80.11,0.0
1002330001,2020-2021学年第一学期,17.0,100.0,81.18,0.0
1002330001,2019-2020学年第一学期,19.0,100.0,81.26,0.0
1002340001,2020-2021学年第二学期,18.0,100.0,82.28,5.56
1002340001,2019-2020学年第二学期,19.0,100.0,80.32,0.0
1002350001,2020-2021学年第一学期,18.0,100.0,84.0,0.0
1002360001,2020-2021学年第二学期,18.0,100.0,84.5,0.0
1002370001,2020-2021学年第一学期,20.0,100.0,83.75,0.0
1002370001,2019-2020学年第一学期,20.0,100.0,84.1,10.0
1002380001,2020-2021学年第二学期,18.0,100.0,83.22,5.56
1002380001,2019-2020学年第二学期,19.0,100.0,79.42,5.26
1002390001,2019-2020学年第一学期,19.0,100.0,82.42,5.26
1002400001,2020-2021学年第一学期,35.0,100.0,82.89,2.86
1002410001,2020-2021学年第一学期,18.0,100.0,84.22,0.0
1002420001,2020-2021学年第一学期,17.0,100.0,82.94,0.0
1002440001,2020-2021学年第二学期,21.0,100.0,84.71,0.0
1002450001,2020-2021学年第二学期,41.0,100.0,84.46,2.44
1214030004,2020-2021学年第二学期,56.0,100.0,80.8,5.36
1214030004,2019-2020学年第二学期,58.0,100.0,78.16,0.0
1222070001,2020-2021学年第一学期,54.0,100.0,74.77,0.0
1222070001,2019-2020学年第一学期,57.0,100.0,71.51,0.0
1222080001,2020-2021学年第二学期,53.0,100.0,74.19,0.0
1222080001,2019-2020学年第二学期,25.0,100.0,79.72,0.0
1222090001,2020-2021学年第二学期,30.0,100.0,81.37,6.67
1222090001,2018-2019学年第二学期,26.0,100.0,83.12,0.0
1222110001,2020-2021学年第一学期,75.0,100.0,83.11,1.06
1222110001,2019-2020学年第一学期,56.0,100.0,81.79,3.57
1222110001,2018-2019学年第一学期,66.0,100.0,82.85,6.0
1222120001,2020-2021学年第二学期,75.0,100.0,84.68,3.16
1222120001,2019-2020学年第二学期,55.0,100.0,81.45,1.61
1222120001,2018-2019学年第二学期,63.0,100.0,83.45,6.25
1222120001,2017-2018学年第二学期,52.0,100.0,78.3,7.89
1222130001,2020-2021学年第一学期,54.0,100.0,82.0,3.13
1222130001,2019-2020学年第一学期,48.0,100.0,81.73,2.08
1222130001,2018-2019学年第一学期,46.0,100.0,84.78,9.09
1222140001,2020-2021学年第二学期,56.0,100.0,83.29,3.03
1222140001,2019-2020学年第二学期,50.0,100.0,80.84,3.17
1222140001,2018-2019学年第二学期,54.0,100.0,81.8,7.89
1222150001,2020-2021学年第一学期,51.0,100.0,82.69,3.28
1222150001,2019-2020学年第一学期,37.0,100.0,81.92,10.81
1222160001,2020-2021学年第二学期,50.0,100.0,82.15,5.08
1222160001,2019-2020学年第二学期,41.0,100.0,83.23,8.51
1222170001,2020-2021学年第一学期,76.0,100.0,83.48,3.26
1222170001,2019-2020学年第一学期,56.0,100.0,80.27,1.79
1222170001,2018-2019学年第一学期,63.0,100.0,84.89,4.4
1222180001,2020-2021学年第二学期,75.0,100.0,84.39,5.38
1222180001,2019-2020学年第二学期,55.0,100.0,80.21,3.17
1222180001,2018-2019学年第二学期,55.0,100.0,83.55,5.8
1222180001,2017-2018学年第二学期,56.0,100.0,82.92,8.97
1222190001,2020-2021学年第一学期,52.0,100.0,81.92,3.39
1222190001,2019-2020学年第一学期,49.0,100.0,80.9,6.12
1222190001,2018-2019学年第一学期,44.0,100.0,84.24,5.56
1222200001,2020-2021学年第二学期,55.0,100.0,82.72,3.13
1222200001,2019-2020学年第二学期,49.0,100.0,81.75,6.56
1222200001,2018-2019学年第二学期,60.0,100.0,83.39,7.14
1222210001,2020-2021学年第一学期,50.0,100.0,83.23,5.26
1222210001,2019-2020学年第一学期,38.0,100.0,79.92,5.26
1222220001,2020-2021学年第二学期,49.0,100.0,82.11,3.64
1222220001,2019-2020学年第二学期,40.0,100.0,82.6,6.38
1222230001,2020-2021学年第一学期,96.0,100.0,68.73,0.0
1222230001,2019-2020学年第一学期,64.0,100.0,52.56,1.56
1222230001,2018-2019学年第一学期,34.0,100.0,66.77,0.0
1222240001,2020-2021学年第二学期,34.0,100.0,76.77,0.0
1222240001,2019-2020学年第二学期,85.0,100.0,77.28,3.06
1222250001,2020-2021学年第二学期,92.0,100.0,74.3,0.0
1222250001,2019-2020学年第二学期,30.0,100.0,81.0,5.41
1222260001,2020-2021学年第一学期,164.0,100.0,73.78,6.06
1222260001,2019-2020学年第一学期,139.0,100.0,78.88,0.72
1222260001,2018-2019学年第一学期,138.0,100.0,76.67,0.0
5200380002,2018-2019学年第一学期,19.0,100.0,55.65,0.0
5200380002,2017-2018学年第二学期,15.0,100.0,81.53,0.0
1002540001,2020-2021学年第二学期,32.0,100.0,69.14,0.0
1002540001,2019-2020学年第二学期,30.0,100.0,75.5,0.0
1002540001,2018-2019学年第二学期,30.0,100.0,68.11,0.0
1002540001,2017-2018学年第二学期,31.0,100.0,69.28,2.78
1002550001,2020-2021学年第二学期,27.0,100.0,82.07,7.41
1002550001,2019-2020学年第二学期,27.0,100.0,83.89,7.41
1002550001,2018-2019学年第二学期,32.0,100.0,73.36,9.09
1002560001,2017-2018学年第二学期,32.0,100.0,74.78,0.0
1002620001,2020-2021学年第一学期,89.0,100.0,68.99,3.06
1002620001,2019-2020学年第一学期,95.0,100.0,71.6,0.0
1002660001,2020-2021学年第一学期,29.0,100.0,80.62,6.9
1002660001,2019-2020学年第一学期,25.0,100.0,79.6,0.0
1002660001,2018-2019学年第一学期,32.0,100.0,78.29,0.0
1002830001,2018-2019学年第二学期,66.0,100.0,85.44,4.55
1300640002,2020-2021学年第二学期,325.0,100.0,77.48,3.08
1300640002,2020-2021学年第一学期,333.0,100.0,80.5,4.5
1300640002,2018-2019学年第二学期,310.0,100.0,80.25,3.56
1300780003,2020-2021学年第一学期,110.0,100.0,72.19,8.18
1300780003,2019-2020学年第一学期,93.0,100.0,75.7,9.68
1301610002,2020-2021学年第二学期,147.0,100.0,74.82,7.43
1301610002,2019-2020学年第二学期,204.0,100.0,73.97,6.86
1301860002,2020-2021学年第一学期,118.0,100.0,68.13,6.72
1301860002,2019-2020学年第一学期,108.0,100.0,66.19,0.0
1301860002,2005-2006学年第一学期,27.0,100.0,,0.0
1302530002,2020-2021学年第一学期,363.0,100.0,61.76,3.46
1302530002,2019-2020学年第一学期,381.0,100.0,69.08,3.41
1302530002,2018-2019学年第一学期,347.0,100.0,66.93,4.02
1302760002,2019-2020学年第一学期,58.0,100.0,73.84,1.72
1303260002,2019-2020学年第一学期,40.0,100.0,81.43,10.0
1303430001,2020-2021学年第二学期,36.0,100.0,83.03,8.33
1303430001,2019-2020学年第二学期,89.0,100.0,80.3,7.87
1303440001,2020-2021学年第一学期,61.0,100.0,78.36,8.2
6400510002,2020-2021学年第二学期,28.0,100.0,57.97,0.0
6400510002,2019-2020学年第二学期,22.0,100.0,75.35,8.7
6400510002,2018-2019学年第二学期,19.0,100.0,67.05,4.76
6400510002,2017-2018学年第二学期,20.0,100.0,71.68,9.09
0208310001,2020-2021学年第二学期,1.0,100.0,79.0,0.0
0806330001,2019-2020学年第一学期,19.0,100.0,82.26,5.26
0806340001,2018-2019学年第二学期,28.0,100.0,85.11,7.14
0806360001,2019-2020学年第一学期,36.0,100.0,71.81,0.0
0903670001,2020-2021学年第一学期,169.0,100.0,63.49,0.0
0903670001,2019-2020学年第一学期,166.0,100.0,70.01,3.01
0903670001,2018-2019学年第一学期,169.0,100.0,61.45,0.0
1003060001,2020-2021学年第一学期,35.0,100.0,84.29,0.0
1100410002,2020-2021学年第二学期,109.0,100.0,84.24,11.93
1100410002,2019-2020学年第二学期,99.0,100.0,87.81,8.08
1101000003,2020-2021学年第二学期,134.0,100.0,68.9,0.75
1101000003,2019-2020学年第二学期,116.0,100.0,72.55,1.72
1104420002,2020-2021学年第一学期,109.0,100.0,76.66,2.68
1222270001,2020-2021学年第二学期,36.0,100.0,83.92,0.0
1222270001,2020-2021学年第一学期,51.0,100.0,71.19,0.0
1222270001,2019-2020学年第二学期,35.0,100.0,81.06,2.86
1222270001,2019-2020学年第一学期,38.0,100.0,79.61,0.0
1222270001,2018-2019学年第二学期,31.0,100.0,80.81,0.0
1222280001,2020-2021学年第二学期,35.0,100.0,82.14,0.0
1222280001,2019-2020学年第二学期,28.0,100.0,83.0,7.14
1222290001,2020-2021学年第一学期,80.0,100.0,78.06,0.0
1222290001,2019-2020学年第一学期,83.0,100.0,76.24,0.0
1222290001,2018-2019学年第一学期,31.0,100.0,79.71,6.45
1222300001,2020-2021学年第一学期,35.0,100.0,81.31,5.56
1222300001,2019-2020学年第一学期,67.0,100.0,78.18,1.49
1222310001,2020-2021学年第二学期,46.0,100.0,81.72,0.0
1222310001,2020-2021学年第一学期,33.0,100.0,82.88,0.0
1222310001,2019-2020学年第二学期,49.0,100.0,83.04,8.16
1222310001,2019-2020学年第一学期,36.0,100.0,77.11,0.0
1222310001,2018-2019学年第一学期,31.0,100.0,82.81,0.0
1222320001,2019-2020学年第二学期,12.0,100.0,71.85,7.69
1222330001,2020-2021学年第一学期,48.0,100.0,77.13,0.0
1222330001,2019-2020学年第一学期,91.0,100.0,71.14,0.0
1222330001,2018-2019学年第一学期,31.0,100.0,82.06,9.68
1222340001,2019-2020学年第一学期,34.0,100.0,66.59,5.88
1222350001,2020-2021学年第一学期,35.0,100.0,84.4,8.57
1222370001,2020-2021学年第二学期,33.0,100.0,82.39,6.06
1222370001,2019-2020学年第二学期,38.0,100.0,78.79,7.89
1222370001,2018-2019学年第二学期,32.0,100.0,75.38,3.13
1222380001,2020-2021学年第一学期,35.0,100.0,74.83,5.71
1222380001,2019-2020学年第一学期,44.0,100.0,77.86,9.09
1222390001,2019-2020学年第二学期,57.0,100.0,80.6,0.0
1222400001,2019-2020学年第二学期,34.0,100.0,82.35,5.88
1222400001,2018-2019学年第二学期,35.0,100.0,81.49,5.71
1222400001,2017-2018学年第二学期,30.0,100.0,82.73,6.67
1222410001,2020-2021学年第二学期,36.0,100.0,83.81,8.33
1222410001,2019-2020学年第二学期,34.0,100.0,83.65,5.88
1222410001,2018-2019学年第二学期,39.0,100.0,83.69,5.13
1222410001,2017-2018学年第二学期,30.0,100.0,85.57,10.0
1222420001,2019-2020学年第二学期,11.0,100.0,85.72,5.56
1300860012,2020-2021学年第一学期,317.0,100.0,78.61,7.32
1300860012,2019-2020学年第一学期,343.0,100.0,83.08,10.5
1300860012,2018-2019学年第一学期,324.0,100.0,82.85,8.48
1302080002,2020-2021学年第二学期,65.0,100.0,79.94,3.08
1302080002,2019-2020学年第二学期,74.0,100.0,66.31,0.0
1302240002,2020-2021学年第二学期,9.0,100.0,77.33,0.0
1302240002,2019-2020学年第二学期,39.0,100.0,72.51,0.0
1303450001,2020-2021学年第二学期,49.0,100.0,75.78,10.2
1303450001,2019-2020学年第二学期,35.0,100.0,77.66,8.57
1401980003,2020-2021学年第二学期,29.0,100.0,82.62,0.0
1401980003,2019-2020学年第二学期,30.0,100.0,80.2,0.0
0107920001,2020-2021学年第一学期,31.0,100.0,75.64,0.0
0107920001,2019-2020学年第一学期,28.0,100.0,81.21,0.0
0301080002,2020-2021学年第一学期,31.0,100.0,81.13,0.0
0301080002,2019-2020学年第一学期,151.0,100.0,80.89,0.0
0301080002,2009-2010学年第一学期,38.0,100.0,79.03,2.63
0301080002,2007-2008学年第一学期,52.0,100.0,57.13,0.0
0301330002,2020-2021学年第一学期,72.0,100.0,77.88,1.39
0301330002,2019-2020学年第一学期,78.0,100.0,76.53,1.28
0301330002,2018-2019学年第一学期,157.0,100.0,77.4,1.27
0901100002,2020-2021学年第二学期,160.0,100.0,73.35,4.19
0901100002,2019-2020学年第二学期,155.0,100.0,66.31,2.29
0901100002,2018-2019学年第二学期,160.0,100.0,71.12,1.18
0901100002,2016-2017学年第一学期,336.0,100.0,72.57,3.57
0901100002,2015-2016学年第一学期,331.0,100.0,70.09,0.0
0901100002,2014-2015学年第一学期,326.0,100.0,71.08,1.23
0901100002,2013-2014学年第一学期,348.0,100.0,72.32,0.57
0901100002,2012-2013学年第一学期,415.0,100.0,75.26,3.61
0901100002,2011-2012学年第一学期,379.0,100.0,67.55,0.53
0901100002,2010-2011学年第二学期,57.0,100.0,74.67,0.0
0901560002,2016-2017学年第二学期,216.0,100.0,69.36,1.83
0901560002,2015-2016学年第二学期,226.0,100.0,71.73,2.21
0901560002,2014-2015学年第二学期,271.0,100.0,77.0,9.96
0901560002,2013-2014学年第二学期,282.0,100.0,76.08,13.48
0901560002,2012-2013学年第二学期,313.0,100.0,74.6,4.79
0901560002,2011-2012学年第二学期,312.0,100.0,78.31,14.1
0901560002,2010-2011学年第二学期,257.0,100.0,73.81,10.51
0901560002,2009-2010学年第二学期,151.0,100.0,78.64,10.6
0901560002,2009-2010学年第一学期,29.0,100.0,50.59,0.0
0901560002,2008-2009学年第二学期,198.0,100.0,69.09,3.54
0903700001,2020-2021学年第二学期,51.0,100.0,83.96,21.15
0903700001,2020-2021学年第一学期,1.0,100.0,79.0,0.0
0903700001,2019-2020学年第二学期,118.0,100.0,84.1,10.92
0903710001,2020-2021学年第二学期,81.0,100.0,85.51,9.64
0903710001,2019-2020学年第二学期,103.0,100.0,85.09,42.31
0903710001,2018-2019学年第二学期,146.0,100.0,84.32,16.44
1207130004,2019-2020学年第一学期,169.0,100.0,80.95,8.88
1207130004,2018-2019学年第一学期,236.0,100.0,82.46,10.04
1207130004,2017-2018学年第一学期,169.0,100.0,83.64,11.24
1222440001,2020-2021学年第二学期,66.0,100.0,74.47,1.43
1222440001,2019-2020学年第二学期,79.0,100.0,82.08,8.14
1222440001,2018-2019学年第二学期,47.0,100.0,54.47,0.0
1222450001,2020-2021学年第二学期,57.0,100.0,66.45,0.0
1222450001,2019-2020学年第二学期,50.0,100.0,67.65,0.0
1222450001,2018-2019学年第二学期,40.0,100.0,62.9,1.72
1303460001,2020-2021学年第一学期,172.0,100.0,83.95,10.47
1303460001,2019-2020学年第一学期,174.0,100.0,83.06,11.49
1303460001,2018-2019学年第一学期,163.0,100.0,75.07,1.84
1803080001,2018-2019学年第二学期,49.0,100.0,73.0,0.0
2400010003,2017-2018学年第一学期,97.0,100.0,68.59,0.0
2400680002,2020-2021学年第二学期,71.0,100.0,84.32,9.86
2400680002,2019-2020学年第二学期,161.0,100.0,84.22,9.32
2400750001,2020-2021学年第一学期,72.0,100.0,82.96,6.85
2400750001,2019-2020学年第一学期,82.0,100.0,79.15,1.22
2400750001,2018-2019学年第一学期,157.0,100.0,79.62,1.89
2400760001,2018-2019学年第二学期,154.0,100.0,78.63,7.1
2400790001,2018-2019学年第一学期,60.0,100.0,84.37,1.67
2400810001,2019-2020学年第一学期,66.0,100.0,76.15,0.0
2400820001,2020-2021学年第二学期,41.0,100.0,82.71,7.32
2400820001,2019-2020学年第二学期,38.0,100.0,85.5,7.89
2400820001,2018-2019学年第二学期,137.0,100.0,84.04,7.3
2400850001,2017-2018学年第一学期,34.0,100.0,87.47,35.29
2400860001,2018-2019学年第二学期,39.0,100.0,85.62,7.69
2400870001,2019-2020学年第一学期,40.0,100.0,80.65,5.0
2400870001,2017-2018学年第二学期,35.0,100.0,83.14,5.71
0301280002,2017-2018学年第一学期,166.0,100.0,73.58,0.0
0301280002,2006-2007学年第二学期,35.0,100.0,79.37,14.29
0301280002,2002-2003学年第二学期,9.0,100.0,,0.0
1222480001,2018-2019学年第二学期,68.0,100.0,73.84,0.0
1222480001,2017-2018学年第二学期,68.0,100.0,77.91,2.94
1222490001,2020-2021学年第一学期,64.0,100.0,82.86,9.38
1222490001,2019-2020学年第一学期,57.0,100.0,79.89,0.0
1222500001,2020-2021学年第二学期,64.0,100.0,77.39,3.03
1222500001,2019-2020学年第二学期,63.0,100.0,87.66,9.38
1222500001,2018-2019学年第二学期,57.0,100.0,78.11,1.75
1222510001,2020-2021学年第二学期,39.0,100.0,81.1,5.13
1222510001,2019-2020学年第二学期,43.0,100.0,82.09,9.3
1222510001,2018-2019学年第二学期,33.0,100.0,79.21,6.06
5600550001,2019-2020学年第一学期,17.0,100.0,85.59,5.88
5600550001,2017-2018学年第一学期,19.0,100.0,85.84,5.26
6400100002,2020-2021学年第一学期,42.0,100.0,74.6,4.44
6400100002,2018-2019学年第二学期,63.0,100.0,67.63,1.43
6400100002,2017-2018学年第二学期,63.0,100.0,63.52,0.0
6400240002,2020-2021学年第二学期,46.0,100.0,74.39,13.04
6400240002,2019-2020学年第二学期,60.0,100.0,71.93,4.92
6400240002,2018-2019学年第二学期,55.0,100.0,76.88,20.0
6400240002,2017-2018学年第二学期,56.0,100.0,74.02,31.25
6400590002,2020-2021学年第二学期,15.0,100.0,74.47,6.67
6400590002,2019-2020学年第二学期,4.0,100.0,83.75,25.0
6400590002,2018-2019学年第二学期,9.0,100.0,81.67,11.11
6400590002,2017-2018学年第二学期,15.0,100.0,80.0,6.67
2701000015,2020-2021学年第一学期,180.0,100.0,84.06,4.44
1003080001,2020-2021学年第一学期,38.0,100.0,84.39,7.89
1003080001,2019-2020学年第一学期,36.0,100.0,81.69,2.78
