KCH,avg_pjf,avg_yxl,avg_aplus,max_aplus,max_yxl,min_yxl,avg_xkrs,avg_jgl,min_jgl
9001000011,82.33,0.0,0.0,0,0.0,0.0,6.0,100.0,100.0
1407430001,85.32,3.23,1.0,1,3.23,3.23,31.0,100.0,100.0
0412150001,87.58,8.33,2.0,2,8.33,8.33,24.0,100.0,100.0
12110004,85.36,3.0,3.0,3,3.0,3.0,100.0,100.0,100.0
0101920002,65.94,5.88,1.0,1,5.88,5.88,17.0,100.0,100.0
2205310001,67.03,0.0,0.0,0,0.0,0.0,133.0,100.0,100.0
2205970001,81.14,8.33,3.0,3,8.33,8.33,36.0,100.0,100.0
5002020001,81.36,2.0,1.0,1,2.0,2.0,50.0,100.0,100.0
1230100001,84.03,0.0,0.0,0,0.0,0.0,39.0,100.0,100.0
03110002,86.96,0.0,0.0,0,0.0,0.0,54.0,100.0,100.0
1504460001,84.33,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
0710400001,81.11,0.0,0.0,0,0.0,0.0,18.0,100.0,100.0
0808090001,83.6,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
0901970036,73.05,0.0,0.0,0,0.0,0.0,21.0,100.0,100.0
0510440001,81.76,9.52,2.0,2,9.52,9.52,21.0,100.0,100.0
0710470001,82.35,5.41,1.0,1,5.56,5.26,18.5,100.0,100.0
0601950001,73.52333333333333,0.0,0.0,0,0.0,0.0,65.66666666666667,100.0,100.0
0501990026,79.53,6.67,1.0,1,6.67,6.67,15.0,100.0,100.0
6100230001,75.64,9.09,3.0,3,9.09,9.09,33.0,100.0,100.0
0710670001,82.64,7.14,1.0,1,7.14,7.14,14.0,100.0,100.0
1229960001,79.27000000000001,3.845,1.0,2,7.69,0.0,29.5,100.0,100.0
2801000006,82.945,6.199999999999999,1.5,2,8.7,3.7,25.0,100.0,100.0
0711180001,80.065,0.0,0.0,0,0.0,0.0,16.0,100.0,100.0
0510280001,84.21,0.0,0.0,0,0.0,0.0,19.0,100.0,100.0
03110001,81.85,5.87,5.0,6,6.78,4.96,89.5,100.0,100.0
2701000006,83.16,3.95,6.0,6,3.95,3.95,150.0,100.0,100.0
0411980001,70.38,0.0,0.0,0,0.0,0.0,13.0,100.0,100.0
0101920015,77.45,0.0,0.0,0,0.0,0.0,11.0,100.0,100.0
0411930001,74.32,0.0,0.0,0,0.0,0.0,19.0,100.0,100.0
2401220001,83.39,12.12,4.0,4,12.12,12.12,33.0,100.0,100.0
0201990002,87.36,4.76,4.0,4,4.76,4.76,84.0,100.0,100.0
9001000006,84.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
1901990042,77.05,5.13,2.0,2,5.13,5.13,39.0,100.0,100.0
1201980035,81.38,0.0,0.0,0,0.0,0.0,52.0,100.0,100.0
2205300001,79.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
2500260001,86.21,9.456666666666667,2.3333333333333335,4,12.9,7.14,23.333333333333332,100.0,100.0
0112030001,77.98,11.160000000000002,4.666666666666667,6,16.0,7.14,46.0,100.0,100.0
2701000013,69.08,2.38,4.0,4,2.38,2.38,188.0,100.0,100.0
5901000001,86.55,9.09,3.0,3,9.09,9.09,33.0,100.0,100.0
0701990013,81.33,0.0,0.0,0,0.0,0.0,6.0,100.0,100.0
3007640001,78.145,0.0,0.0,0,0.0,0.0,33.5,100.0,100.0
1401980012,77.1,0.0,0.0,0,0.0,0.0,40.0,100.0,100.0
1704150001,90.65,15.0,3.0,3,15.0,15.0,20.0,100.0,100.0
0412160001,83.44,4.0,1.0,1,4.0,4.0,25.0,100.0,100.0
0710440001,81.78999999999999,3.03,1.0,2,6.06,0.0,24.5,100.0,100.0
1504510001,68.5975,15.7875,3.75,6,30.0,2.7,28.25,100.0,100.0
6401020006,87.12,8.0,2.0,2,8.0,8.0,25.0,100.0,100.0
2201990010,81.42,1.92,4.0,4,1.92,1.92,208.0,100.0,100.0
1801560001R,68.6,8.0,2.0,2,8.0,8.0,25.0,100.0,100.0
2205640001,85.53,9.38,6.0,6,9.38,9.38,64.0,100.0,100.0
0208690001,77.16,1.82,1.0,1,1.82,1.82,55.0,100.0,100.0
2801000004,74.52,0.64,1.0,1,0.64,0.64,157.0,100.0,100.0
6400870001,78.13,12.5,1.0,1,12.5,12.5,8.0,100.0,100.0
2205960001,84.595,9.200000000000001,3.0,3,10.71,7.69,33.5,100.0,100.0
9000120001,82.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
0710530001,76.6,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
0711300001,79.0,10.0,5.0,5,10.0,10.0,50.0,100.0,100.0
12190008,90.66,34.38,11.0,11,34.38,34.38,32.0,100.0,100.0
2301310001,74.885,26.665,6.5,9,33.33,20.0,23.5,100.0,100.0
5201850001,78.6,0.0,0.0,0,0.0,0.0,52.0,100.0,100.0
1101020003R,74.64,5.36,3.0,3,5.36,5.36,57.0,100.0,100.0
5201890005,79.41,4.0,1.0,2,8.0,0.0,23.0,100.0,100.0
6400880001,77.63,10.17,6.0,6,10.17,10.17,58.0,100.0,100.0
12190003,81.0,1.88,6.0,12,3.76,0.0,217.0,100.0,100.0
2001990003,83.68,3.42,4.0,4,3.42,3.42,117.0,100.0,100.0
2002780001,78.71,28.57,4.0,4,28.57,28.57,13.0,100.0,100.0
2600170001,83.05,9.3,4.0,4,9.3,9.3,43.0,100.0,100.0
6301000001,86.6,9.3,4.0,4,9.3,9.3,43.0,100.0,100.0
9000160001,83.33,16.67,1.0,1,16.67,16.67,6.0,100.0,100.0
9901730001,87.54666666666667,60.906666666666666,183.0,231,76.82,51.03,299.0,100.0,100.0
0901970013,84.27,9.09,2.0,2,9.09,9.09,22.0,100.0,100.0
1102070001R,86.69,0.0,0.0,0,0.0,0.0,13.0,100.0,100.0
2600140001,82.65666666666667,7.323333333333333,3.3333333333333335,4,10.81,4.26,47.333333333333336,100.0,100.0
5201760001,80.44333333333333,6.846666666666667,3.3333333333333335,4,7.27,6.25,48.0,100.0,100.0
6400920001,67.28999999999999,3.125,0.5,1,6.25,0.0,9.5,100.0,100.0
0412050001,76.2525,6.7124999999999995,2.25,5,8.62,4.35,30.75,100.0,100.0
1229830001,82.695,2.175,1.0,2,4.35,0.0,49.5,100.0,100.0
0208720001,76.61500000000001,5.155,3.0,4,6.67,3.64,56.0,100.0,100.0
0808200001,84.61,2.78,1.0,1,2.78,2.78,36.0,100.0,100.0
0601910001,75.815,0.0,0.0,0,0.0,0.0,52.0,100.0,100.0
61110001,82.94,0.0,0.0,0,0.0,0.0,18.0,100.0,100.0
2401250001,84.67,6.87,7.0,11,10.58,3.16,99.5,100.0,100.0
2301000001,74.66499999999999,3.57,0.5,1,7.14,0.0,10.0,100.0,100.0
6100240001,80.0025,0.95,0.5,1,2.13,0.0,49.25,100.0,100.0
09110003,70.525,4.215,3.5,7,8.43,0.0,70.0,100.0,100.0
2701000010,84.58,3.39,6.0,6,3.39,3.39,177.0,100.0,100.0
0510710001,82.0,5.56,1.0,1,5.56,5.56,18.0,100.0,100.0
2801000014,83.75999999999999,6.07,5.0,6,7.14,5.0,88.0,100.0,100.0
1102800001R,89.2,0.0,0.0,0,0.0,0.0,5.0,100.0,100.0
1107410001,73.29333333333334,9.93,2.6666666666666665,4,16.0,0.0,26.0,100.0,100.0
0501990028,78.67,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
1229640001,81.66,6.38,3.0,3,6.38,6.38,47.0,100.0,100.0
0411900001,63.59,5.88,1.0,1,5.88,5.88,17.0,100.0,100.0
1201980004,78.06,0.0,0.0,0,0.0,0.0,33.0,100.0,100.0
0101920028,77.23,10.0,4.0,4,10.0,10.0,40.0,100.0,100.0
0411860001,87.6,7.5,3.0,3,7.5,7.5,40.0,100.0,100.0
1504490001,80.24,2.0,1.0,1,2.0,2.0,50.0,100.0,100.0
0710730001,83.83,5.56,1.0,1,5.56,5.56,18.0,100.0,100.0
0111590001,74.0,1.92,1.0,1,1.92,1.92,50.0,100.0,100.0
2701000008,75.08,7.03,12.0,12,7.03,7.03,175.0,100.0,100.0
2205540001,76.965,5.135,1.5,2,7.41,2.86,29.5,100.0,100.0
0510630001,83.4,5.0,1.0,1,5.0,5.0,20.0,100.0,100.0
1229810001,80.34,2.13,1.0,1,2.13,2.13,47.0,100.0,100.0
0711500001,83.1,0.0,0.0,0,0.0,0.0,20.5,100.0,100.0
2205530001,80.64,3.1799999999999997,1.0,1,3.23,3.13,31.5,100.0,100.0
9001000024,91.0,50.0,1.0,1,50.0,50.0,2.0,100.0,100.0
9901760001,71.30799999999999,4.794,8.2,32,17.2,0.0,129.0,100.0,100.0
2300890001,85.565,30.0,1.5,3,60.0,0.0,8.0,100.0,100.0
1800920001R,61.33,6.67,1.0,1,6.67,6.67,15.0,100.0,100.0
0411920001,89.0,0.0,0.0,0,0.0,0.0,2.0,100.0,100.0
5300690001,84.91000000000001,3.4766666666666666,0.6666666666666666,1,5.88,0.0,10.0,100.0,100.0
0710620001,81.56,5.56,1.0,1,5.56,5.56,18.0,100.0,100.0
12110005,79.08500000000001,0.0,0.0,0,0.0,0.0,174.0,100.0,100.0
1905490001,75.565,3.885,2.0,3,5.77,2.0,51.0,100.0,100.0
0711200001,80.67500000000001,0.0,0.0,0,0.0,0.0,15.5,100.0,100.0
5600860001,75.22,9.100000000000001,3.0,3,9.38,8.82,33.0,100.0,100.0
0501990042,86.93,21.43,3.0,3,21.43,21.43,14.0,100.0,100.0
0711530001,82.85,7.69,1.0,1,7.69,7.69,13.0,100.0,100.0
0601850001,71.42,3.39,2.0,2,3.39,3.39,55.0,100.0,100.0
0701990003,82.52,0.0,0.0,0,0.0,0.0,23.0,100.0,100.0
5002010001,73.08,0.0,0.0,0,0.0,0.0,51.0,100.0,100.0
0208510001,57.59,9.09,2.0,2,9.09,9.09,18.0,100.0,100.0
0101920017,83.39,6.06,2.0,2,6.06,6.06,33.0,100.0,100.0
1905570001,73.28999999999999,10.575,5.0,8,16.98,4.17,48.5,100.0,100.0
0208610001,88.086,40.03,60.8,110,55.0,22.0,147.6,100.0,100.0
5002080001,85.4,5.77,3.0,3,5.77,5.77,52.0,100.0,100.0
1101980006,83.57,4.69,6.0,6,4.69,4.69,128.0,100.0,100.0
0601880001,78.02,3.775,2.0,4,7.55,0.0,50.0,100.0,100.0
9001000009,86.67,0.0,0.0,0,0.0,0.0,3.0,100.0,100.0
0711110001,80.83,0.0,0.0,0,0.0,0.0,6.0,100.0,100.0
03110006,89.79,8.51,4.0,4,8.51,8.51,47.0,100.0,100.0
2301170001,68.55,4.55,1.0,1,4.55,4.55,21.0,100.0,100.0
0501990038,80.93,6.67,1.0,1,6.67,6.67,15.0,100.0,100.0
6400940001,83.06,11.76,2.0,2,11.76,11.76,17.0,100.0,100.0
0401990008,82.94,5.88,1.0,1,5.88,5.88,17.0,100.0,100.0
9000210001,81.0,16.67,1.0,1,16.67,16.67,6.0,100.0,100.0
0208370001,77.00666666666666,0.0,0.0,0,0.0,0.0,36.666666666666664,100.0,100.0
0301990009,85.45,19.05,8.0,8,19.05,19.05,42.0,100.0,100.0
0711450001,80.88,6.25,1.0,1,6.25,6.25,16.0,100.0,100.0
2205190001,79.0,0.0,0.0,0,0.0,0.0,1.0,100.0,100.0
0501990037,72.0,14.29,1.0,1,14.29,14.29,7.0,100.0,100.0
6400970001,65.2,0.0,0.0,0,0.0,0.0,5.0,100.0,100.0
0710780001,81.13,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
2701000011,66.85,4.86,8.0,8,4.86,4.86,165.0,100.0,100.0
0711270001,81.58,6.22,1.6666666666666667,2,7.41,4.35,26.0,100.0,100.0
0711390001,82.06,5.88,1.0,1,5.88,5.88,17.0,100.0,100.0
0901970014,84.53,7.89,3.0,3,7.89,7.89,38.0,100.0,100.0
1230120001,81.96,0.0,0.0,0,0.0,0.0,27.0,100.0,100.0
3000110001R,85.67,0.0,0.0,0,0.0,0.0,6.0,100.0,100.0
0510620001,84.62,7.69,1.0,1,7.69,7.69,13.0,100.0,100.0
1229970001,82.815,7.105,1.0,1,8.33,5.88,14.5,100.0,100.0
2301080001,68.89,0.0,0.0,0,0.0,0.0,9.0,100.0,100.0
2301280001,73.22,0.0,0.0,0,0.0,0.0,9.0,100.0,100.0
6400850001,76.88333333333334,8.333333333333334,0.6666666666666666,1,12.5,0.0,7.0,100.0,100.0
0710790001,80.44,0.0,0.0,0,0.0,0.0,18.0,100.0,100.0
1504630001,74.8,14.29,5.0,5,14.29,14.29,35.0,100.0,100.0
29190004,79.52,3.45,2.0,2,3.45,3.45,58.0,100.0,100.0
1905540001,69.26,4.35,3.0,3,4.35,4.35,69.0,100.0,100.0
1201980003,67.7,0.0,0.0,0,0.0,0.0,38.0,100.0,100.0
2701000009,85.77,8.15,15.0,15,8.15,8.15,184.0,100.0,100.0
0401990009,88.44,6.25,1.0,1,6.25,6.25,16.0,100.0,100.0
6401000001,80.72999999999999,7.645,1.5,2,10.53,4.76,20.0,100.0,100.0
0711320001,76.22,4.0,2.0,2,4.0,4.0,50.0,100.0,100.0
0808100001,74.19,0.0,0.0,0,0.0,0.0,93.0,100.0,100.0
2500140001,84.8375,8.129999999999999,3.75,5,10.0,6.0,45.0,100.0,100.0
0411960001,68.17,8.33,1.0,1,8.33,8.33,12.0,100.0,100.0
1905560001,63.08,2.705,1.0,2,5.41,0.0,37.5,100.0,100.0
1001990002,82.67,0.0,0.0,0,0.0,0.0,18.0,100.0,100.0
2300790001,79.13,22.884999999999998,5.5,8,30.77,15.0,23.0,100.0,100.0
2201990027,82.85,11.11,3.0,3,11.11,11.11,27.0,100.0,100.0
0101920027,85.4,20.0,4.0,4,20.0,20.0,20.0,100.0,100.0
0111840001,84.24666666666667,6.363333333333333,0.6666666666666666,1,10.0,0.0,10.333333333333334,100.0,100.0
0501990009,70.63,0.0,0.0,0,0.0,0.0,47.0,100.0,100.0
2401190001,84.16,0.0,0.0,0,0.0,0.0,19.0,100.0,100.0
0510240001,75.93,3.125,0.5,1,6.25,0.0,14.5,100.0,100.0
0408600001,79.28999999999999,0.0,0.0,0,0.0,0.0,34.0,100.0,100.0
0401990003,79.0,0.0,0.0,0,0.0,0.0,69.0,100.0,100.0
2301440002,73.545,10.095,1.0,1,12.5,7.69,10.5,100.0,100.0
0701990024,85.0,8.33,1.0,1,8.33,8.33,12.0,100.0,100.0
2205320001,83.18,0.76,1.0,1,0.76,0.76,131.0,100.0,100.0
3000750001R,88.0,25.0,1.0,1,25.0,25.0,4.0,100.0,100.0
1004690001,80.65333333333334,1.2833333333333334,0.3333333333333333,1,3.85,0.0,42.333333333333336,100.0,100.0
0501990031,81.73,6.67,1.0,1,6.67,6.67,15.0,100.0,100.0
0303950001,81.185,5.5,1.5,2,8.33,2.67,43.5,100.0,100.0
0412130001,76.98,0.0,0.0,0,0.0,0.0,64.0,100.0,100.0
5300660001,85.58,12.5,1.0,1,16.67,8.33,7.0,100.0,100.0
0111560001,69.38,4.17,1.0,1,4.17,4.17,24.0,100.0,100.0
2600160001,78.065,3.63,1.0,1,4.76,2.5,29.5,100.0,100.0
0710650001,82.28,5.56,1.0,1,5.56,5.56,18.0,100.0,100.0
2205370001,78.39,0.0,0.0,0,0.0,0.0,31.0,100.0,100.0
04110002,86.16,5.26,1.0,1,5.26,5.26,19.0,100.0,100.0
2301190001,74.93,24.884999999999998,5.0,5,31.25,18.52,21.0,100.0,100.0
0510360001,81.275,6.25,1.0,2,12.5,0.0,18.0,100.0,100.0
0111500001,82.505,15.075,2.0,3,17.65,12.5,12.5,100.0,100.0
9901860002,82.08,13.07,20.0,20,13.07,13.07,151.0,100.0,100.0
9001000015,93.33,66.67,2.0,2,66.67,66.67,3.0,100.0,100.0
0904840001,79.86666666666667,10.34,5.666666666666667,7,17.39,3.95,86.66666666666667,100.0,100.0
0710990001,78.67,4.17,1.0,1,4.17,4.17,24.0,100.0,100.0
0711000001,80.78,0.0,0.0,0,0.0,0.0,18.0,100.0,100.0
1401980013,81.41,0.0,0.0,0,0.0,0.0,39.0,100.0,100.0
0903670001R,79.845,0.0,0.0,0,0.0,0.0,32.0,100.0,100.0
2301030001,79.81,14.29,3.0,3,14.29,14.29,20.0,100.0,100.0
0710640001,80.47,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
2301050001,67.695,7.5,1.5,3,15.0,0.0,23.5,100.0,100.0
0710420001,81.56,0.0,0.0,0,0.0,0.0,18.0,100.0,100.0
1501990007,83.08,7.5,3.0,3,7.5,7.5,40.0,100.0,100.0
1905480001,75.98,1.8866666666666667,1.0,3,5.66,0.0,51.333333333333336,100.0,100.0
0101920026,80.65,0.0,0.0,0,0.0,0.0,20.0,100.0,100.0
0301990013,84.97,13.56,8.0,8,13.56,13.56,59.0,100.0,100.0
0111420001,79.19,9.38,3.0,3,9.38,9.38,32.0,100.0,100.0
2801000003,83.68,6.24,39.0,39,6.24,6.24,625.0,100.0,100.0
2001990002,83.88,3.45,2.0,2,3.45,3.45,58.0,100.0,100.0
1501990009,83.02000000000001,7.25,4.0,5,10.0,4.5,70.5,100.0,100.0
0501990044,77.02,5.26,3.0,3,5.26,5.26,55.0,100.0,100.0
0701990017,82.33,0.0,0.0,0,0.0,0.0,6.0,100.0,100.0
3001120001R,87.5,16.67,1.0,1,16.67,16.67,6.0,100.0,100.0
1901990015,72.19,4.26,2.0,2,4.26,4.26,44.0,100.0,100.0
2500230001,82.58,8.89,4.0,4,8.89,8.89,45.0,100.0,100.0
9000130001,89.0,33.33,2.0,2,33.33,33.33,6.0,100.0,100.0
0710290001,70.475,0.0,0.0,0,0.0,0.0,18.5,100.0,100.0
0101920010,81.37,0.0,0.0,0,0.0,0.0,83.0,100.0,100.0
0900820001R,81.4,8.0,2.0,2,8.0,8.0,25.0,100.0,100.0
0208890001,71.06,1.43,1.0,1,1.43,1.43,68.0,100.0,100.0
2401260001,78.61,10.71,11.0,11,10.71,10.71,107.0,100.0,100.0
0208700001,85.11,10.71,6.0,6,10.71,10.71,56.0,100.0,100.0
2300860001,53.9,10.0,2.0,2,10.0,10.0,16.0,100.0,100.0
9901860001,63.17,3.33,1.0,1,3.33,3.33,30.0,100.0,100.0
0301990006,83.13499999999999,5.085,3.0,6,10.17,0.0,54.5,100.0,100.0
1101980013,85.97,2.78,1.0,1,2.78,2.78,36.0,100.0,100.0
0710510001,79.87,0.0,0.0,0,0.0,0.0,15.0,100.0,100.0
0412450001,86.68,0.0,0.0,0,0.0,0.0,22.0,100.0,100.0
2801000017,85.07,7.14,1.0,1,7.14,7.14,14.0,100.0,100.0
1229840001,81.16,0.0,0.0,0,0.0,0.0,50.0,100.0,100.0
0208490001,58.21,10.0,2.5,5,20.0,0.0,18.5,100.0,100.0
0601900001,75.235,0.86,0.5,1,1.72,0.0,54.0,100.0,100.0
9001000012,99.33,100.0,3.0,3,100.0,100.0,3.0,100.0,100.0
0904910001,85.15,15.655,7.0,8,16.22,15.09,45.0,100.0,100.0
2201990008,75.76,5.26,14.0,14,5.26,5.26,260.0,100.0,100.0
1504620001,85.93,7.14,2.0,2,7.14,7.14,28.0,100.0,100.0
0411840001,80.74,9.68,3.0,3,9.68,9.68,31.0,100.0,100.0
2205620001,84.97,3.33,2.0,2,3.33,3.33,60.0,100.0,100.0
05110001,85.47,2.63,1.0,1,2.63,2.63,38.0,100.0,100.0
1229620001,79.75999999999999,2.0,1.0,2,4.0,0.0,51.5,100.0,100.0
0111580001,75.02,10.209999999999999,5.0,9,16.67,0.0,60.4,100.0,100.0
1704460001,80.69,7.355,2.5,5,14.71,0.0,36.5,100.0,100.0
3000860001R,90.67,33.33,1.0,1,33.33,33.33,3.0,100.0,100.0
0100040001,80.55,0.0,0.0,0,0.0,0.0,49.0,100.0,100.0
0100100001,80.39999999999999,0.0,0.0,0,0.0,0.0,20.666666666666668,100.0,100.0
0100140001,84.09,6.82,3.0,3,6.82,6.82,44.0,100.0,100.0
0100140002,84.78999999999999,19.09,3.5,4,20.0,18.18,18.5,100.0,100.0
0100170003,78.25,4.35,1.0,2,8.7,0.0,15.5,100.0,100.0
0100190003,81.16,2.33,1.0,1,2.33,2.33,43.0,100.0,100.0
0100300001,74.45,4.865,1.5,2,5.88,3.85,30.0,100.0,100.0
0100370001,76.555,8.275,5.5,6,8.33,8.22,66.5,100.0,100.0
0100410001,79.14,13.89,5.0,5,13.89,13.89,36.0,100.0,100.0
0100500001,81.82666666666667,0.0,0.0,0,0.0,0.0,40.0,100.0,100.0
0100520001,84.744,7.17,3.0,8,20.0,0.0,39.6,100.0,100.0
0100570001,85.19,0.0,0.0,0,0.0,0.0,26.0,100.0,100.0
0100590001,81.8,1.585,1.0,2,3.17,0.0,51.5,100.0,100.0
0100610001,79.23666666666666,10.07,1.3333333333333333,2,15.38,7.14,13.333333333333334,100.0,100.0
0100760001,76.68,0.0,0.0,0,0.0,0.0,22.0,100.0,100.0
0100770001,76.63,0.0,0.0,0,0.0,0.0,24.0,100.0,100.0
0100800001,82.67,11.11,1.0,1,11.11,11.11,9.0,100.0,100.0
0100910001,75.84666666666666,8.043333333333335,2.6666666666666665,3,8.82,6.98,33.666666666666664,100.0,100.0
0101070001,75.725,0.0,0.0,0,0.0,0.0,42.0,100.0,100.0
0101110001,81.1575,4.29,6.75,13,7.43,0.0,113.75,100.0,100.0
0101120001,76.83,4.45,6.333333333333333,11,7.62,0.0,118.66666666666667,100.0,100.0
0101200001,79.79,2.486666666666667,0.6666666666666666,1,4.76,0.0,23.666666666666668,100.0,100.0
0101220001,79.32,1.6675,2.5,4,2.78,0.0,115.75,100.0,100.0
0101230001,78.95,2.686666666666667,3.6666666666666665,6,4.59,0.0,92.66666666666667,100.0,100.0
0101350001,74.735,5.0,1.0,2,10.0,0.0,27.0,100.0,100.0
0101460001,86.445,10.0,3.0,3,12.5,7.5,32.0,100.0,100.0
0101470001,82.445,10.425,3.0,4,11.76,9.09,30.5,100.0,100.0
0101530001,79.80333333333333,4.253333333333333,1.0,2,8.0,0.0,23.666666666666668,100.0,100.0
0101550001,80.62,8.31,14.0,14,9.21,7.41,168.0,100.0,100.0
0101630001,80.85333333333334,0.0,0.0,0,0.0,0.0,134.66666666666666,100.0,100.0
0101660001,80.90666666666667,0.0,0.0,0,0.0,0.0,93.66666666666667,100.0,100.0
0101830001,85.47,3.13,1.0,1,3.13,3.13,32.0,100.0,100.0
0101840001,74.97333333333334,2.6633333333333336,0.6666666666666666,1,4.76,0.0,27.333333333333332,100.0,100.0
0101920001,83.00999999999999,2.223333333333333,1.6666666666666667,5,6.67,0.0,55.0,100.0,100.0
0102060001,73.49000000000001,1.8675,1.5,3,4.92,0.0,86.0,100.0,100.0
0102140001,83.87666666666667,3.24,1.3333333333333333,3,7.5,0.0,51.333333333333336,100.0,100.0
0102380001,73.63,0.0,0.0,0,0.0,0.0,40.0,100.0,100.0
0102520001,82.59,9.065000000000001,4.0,5,9.8,8.33,43.5,100.0,100.0
0102540001,78.44800000000001,3.6659999999999995,0.4,1,10.0,0.0,12.0,100.0,100.0
0102550001,82.88499999999999,6.28,3.0,5,10.0,2.56,44.5,100.0,100.0
0102580001,80.034,15.378,21.4,26,26.0,7.19,148.0,100.0,100.0
0102600001,77.1075,2.4275,4.25,13,7.3,0.0,126.5,100.0,100.0
0102630001,78.90333333333334,1.64,3.0,5,3.05,0.65,185.66666666666666,100.0,100.0
0102650001,78.8875,0.0,0.0,0,0.0,0.0,98.5,100.0,100.0
0102850001,82.78999999999999,6.199999999999999,1.5,2,8.7,3.7,25.0,100.0,100.0
0102890001,80.61,1.1600000000000001,4.0,8,2.39,0.0,172.0,100.0,100.0
0103000001,79.048,0.0,0.0,0,0.0,0.0,58.0,100.0,100.0
0103040001,80.91,2.085,3.5,4,2.56,1.61,171.0,100.0,100.0
0103060001,79.4575,1.435,2.5,9,5.17,0.0,84.75,100.0,100.0
0103200001,78.708,6.624,1.2,3,11.54,0.0,20.2,100.0,100.0
0103250001,81.92666666666666,7.336666666666667,13.666666666666666,21,11.6,5.03,186.0,100.0,100.0
0103270001,78.81,0.945,1.0,2,1.89,0.0,141.5,100.0,100.0
0103720001,81.27999999999999,0.0,0.0,0,0.0,0.0,46.666666666666664,100.0,100.0
0103730002,78.55,0.0,0.0,0,0.0,0.0,51.5,100.0,100.0
0103760002,74.702,0.916,1.4,3,1.78,0.0,105.6,100.0,100.0
0103790001,78.3925,1.3325,2.25,6,3.47,0.0,82.25,100.0,100.0
0103800002,80.52666666666666,2.223333333333333,0.3333333333333333,1,6.67,0.0,40.333333333333336,100.0,100.0
0104060001,81.15,4.59,9.0,9,4.59,4.59,196.0,100.0,100.0
0104070001,85.71,9.52,2.0,2,9.52,9.52,21.0,100.0,100.0
0104220001,71.89750000000001,7.55,2.0,3,11.11,0.0,33.0,100.0,100.0
0104230001,69.0,0.0,0.0,0,0.0,0.0,9.0,100.0,100.0
0104290001,82.6975,1.2625,1.25,2,1.98,0.0,72.75,100.0,100.0
0104300001,80.09333333333333,0.9633333333333334,1.0,1,1.39,0.65,112.0,100.0,100.0
0104520001,76.345,0.0,0.0,0,0.0,0.0,46.5,100.0,100.0
0104730001,75.14,3.79,1.25,3,9.09,0.0,31.75,100.0,100.0
0104840002,77.37333333333333,6.46,1.3333333333333333,2,7.69,4.55,21.0,100.0,100.0
0104850001,79.20666666666666,1.0766666666666667,0.3333333333333333,1,3.23,0.0,35.333333333333336,100.0,100.0
0104870001,82.365,11.54,1.5,3,23.08,0.0,23.5,100.0,100.0
0104920001,84.25,14.29,4.0,4,14.29,14.29,28.0,100.0,100.0
0104960001,79.54333333333334,0.0,0.0,0,0.0,0.0,38.333333333333336,100.0,100.0
0105050001,79.89,22.22,2.0,2,22.22,22.22,9.0,100.0,100.0
0105070001,68.515,2.38,0.5,1,4.76,0.0,22.0,100.0,100.0
0105160001,80.97,7.89,3.0,3,7.89,7.89,38.0,100.0,100.0
0105220001,75.21799999999999,5.45,1.8,3,10.0,0.0,38.6,100.0,100.0
0105230001,83.15,5.0,2.0,2,5.0,5.0,40.0,100.0,100.0
0105240001,82.40666666666667,1.8333333333333333,0.6666666666666666,1,4.17,0.0,59.0,100.0,100.0
0105330001,78.505,0.0,0.0,0,0.0,0.0,171.5,100.0,100.0
0105390001,77.27000000000001,8.41,2.0,3,9.68,7.14,22.5,100.0,100.0
0105420002,78.155,2.135,1.0,1,2.27,2.0,47.0,100.0,100.0
0105440001,80.86000000000001,4.545,1.5,3,9.09,0.0,31.5,100.0,100.0
0105450001,77.99333333333334,0.0,0.0,0,0.0,0.0,28.0,100.0,100.0
0105460001,78.69333333333334,2.5633333333333335,0.3333333333333333,1,7.69,0.0,17.666666666666668,100.0,100.0
0105480001,76.85000000000001,11.376666666666667,4.0,6,17.14,5.88,35.0,100.0,100.0
0105490002,74.24199999999999,3.096,2.8,8,6.25,0.0,84.6,100.0,100.0
0105500001,62.620000000000005,2.5,0.5,1,5.0,0.0,15.0,100.0,100.0
0105510001,69.94,0.9266666666666666,0.3333333333333333,1,2.78,0.0,36.0,100.0,100.0
0105530001,68.52,6.06,2.0,2,6.06,6.06,33.0,100.0,100.0
0105540001,80.36,1.4933333333333334,1.0,3,4.48,0.0,41.0,100.0,100.0
0105560001,78.39333333333333,0.0,0.0,0,0.0,0.0,34.333333333333336,100.0,100.0
0105610001,73.475,1.515,0.5,1,3.03,0.0,31.0,100.0,100.0
0105660001,79.16499999999999,0.0,0.0,0,0.0,0.0,32.5,100.0,100.0
0105690001,80.06,3.03,1.0,2,6.06,0.0,32.5,100.0,100.0
0105700002,80.69,2.94,0.5,1,5.88,0.0,25.5,100.0,100.0
0105710001,78.078,6.312,16.8,35,11.55,3.41,242.2,100.0,100.0
