teachingClassID,courseNumber,courseName,teacherName,departmentName,teachingPlace,credit,hours,campusName
2021202223011000403,30110004,动物学野外实习,黄瑛,生命与海洋科学学院,,0.5,18,丽湖校区
2021202223011000404,30110004,动物学野外实习,黎双飞,生命与海洋科学学院,,0.5,18,丽湖校区
2021202223011000601,30110006,分子生物学实验（1）,宋国丽,生命与海洋科学学院,4-9周 星期一 第11-13节 丽湖A5-210,0.5,18,丽湖校区
2021202223011000602,30110006,分子生物学实验（1）,应明,生命与海洋科学学院,4-9周 星期四 第7-9节 丽湖A5-204,0.5,18,丽湖校区
2021202223011000701,30110007,创新教学案例研究,邓利,生命与海洋科学学院,1-12周 星期一 3-5节 西304,2,36,丽湖校区
2021202223011000801,30110008,植物学野外实习,刘国宝,生命与海洋科学学院,,0.5,18,丽湖校区
2021202223011000802,30110008,植物学野外实习,张永夏,生命与海洋科学学院,,0.5,18,丽湖校区
2021202223011000803,30110008,植物学野外实习,徐晓峰,生命与海洋科学学院,,0.5,18,丽湖校区
2021202223011001001,30110010,中学生物学实验教学,"过志鹏,李晓帆,姚丽君",生命与海洋科学学院,1-18周 星期二 第2-5节 丽湖A5-203,2,72,丽湖校区
2021202223011001002,30110010,中学生物学实验教学,"过志鹏,李晓帆,姚丽君",生命与海洋科学学院,1-18周 星期二 第7-10节 丽湖A5-203,2,72,丽湖校区
2021202223011001101,30110011,生物微格教学,李荔,生命与海洋科学学院,1-18周 星期四 第1-2节 未排地点,1,36,丽湖校区
2021202223011001102,30110011,生物微格教学,李荔,生命与海洋科学学院,1-18周 星期四 第3-4节 未排地点,1,36,丽湖校区
2021202223011001201,30110012,蛋白质工程,王俊,生命与海洋科学学院,1-18周 星期一 第1-2节 北405,2,36,丽湖校区
2021202223011001301,30110013,生物课程标准与教材研究,刘斯穆,生命与海洋科学学院,1-18周 星期三 第9-10节 北310,2,36,丽湖校区
2021202223011001601,30110016,生命伦理学,王俊,生命与海洋科学学院,1-9周 星期一 第3-4节 北416,1,18,丽湖校区
2021202223011001901,30110019,应用海洋学,"牟林,李琰",生命与海洋科学学院,1-18周 星期五 第7-8节 北412,2,36,丽湖校区
2021202223011002001,30110020,智慧海洋技术与应用,王俊杰,生命与海洋科学学院,1-18周 星期五 第3-4节 北403,2,36,丽湖校区
202120222990097000101,9900970001,生命的律动,"莫蓓莘,刘斯穆,李荔",生命与海洋科学学院,"4周,8周,12周 星期日 第11-12节 汇文楼H2-204",2,36,粤海校区
202120222990097000102,9900970001,生命的律动,"莫蓓莘,刘斯穆,黄健子",生命与海洋科学学院,"4周,8周,12周 星期日 第11-12节 汇文楼H2-205",2,36,粤海校区
202120222990097000103,9900970001,生命的律动,"李荔,黄健子,莫蓓莘",生命与海洋科学学院,"4周,8周,12周 星期日 第11-12节 北109",2,36,丽湖校区
202120222990097000104,9900970001,生命的律动,"李荔,黄健子,刘斯穆",生命与海洋科学学院,"4周,8周,12周 星期日 第11-12节 北408",2,36,丽湖校区
202120222500039000201,5000390002,科学史话,汪天文,马克思主义学院,1-18周 星期三 第11-12节 汇文楼H3-202,2,36,粤海校区
202120222500044000101,5000440001,马克思主义基本原理,石梁,马克思主义学院,1-18周 星期二 第7-8节 南111,3,54,丽湖校区
202120222500044000102,5000440001,马克思主义基本原理,汪天文,马克思主义学院,1-18周 星期二 第7-8节 北103,3,54,丽湖校区
202120222500044000103,5000440001,马克思主义基本原理,崔宏轶,马克思主义学院,1-18周 星期二 第7-8节 西108,3,54,丽湖校区
202120222500044000104,5000440001,马克思主义基本原理,汪天文,马克思主义学院,1-18周 星期二 第9-10节 北101,3,54,丽湖校区
202120222500044000105,5000440001,马克思主义基本原理,崔宏轶,马克思主义学院,1-18周 星期二 第9-10节 西110,3,54,丽湖校区
202120222500044000106,5000440001,马克思主义基本原理,石梁,马克思主义学院,1-18周 星期二 第9-10节 南109,3,54,丽湖校区
202120222500044000107,5000440001,马克思主义基本原理,汪天文,马克思主义学院,1-18周 星期三 第7-8节 北303,3,54,丽湖校区
202120222500044000108,5000440001,马克思主义基本原理,石梁,马克思主义学院,1-18周 星期三 第7-8节 西413,3,54,丽湖校区
202120222500044000109,5000440001,马克思主义基本原理,崔宏轶,马克思主义学院,1-18周 星期三 第7-8节 西109,3,54,丽湖校区
202120222500044000110,5000440001,马克思主义基本原理,罗保国,马克思主义学院,1-18周 星期二 第13-14节 致理楼L1-505,3,54,粤海校区
202120222500044000111,5000440001,马克思主义基本原理,王馨,马克思主义学院,1-18周 星期二 第13-14节 致理楼L1-605,3,54,粤海校区
202120222500044000112,5000440001,马克思主义基本原理,郭小说,马克思主义学院,1-18周 星期四 第11-12节 致理楼L1-405,3,54,粤海校区
202120222500044000113,5000440001,马克思主义基本原理,李福,马克思主义学院,1-18周 星期四 第11-12节 致理楼L1-605,3,54,粤海校区
202120222500044000114,5000440001,马克思主义基本原理,临时4（马克思主义学院）,马克思主义学院,1-18周 星期四 第11-12节 致理楼L1-207,3,54,粤海校区
202120222500044000115,5000440001,马克思主义基本原理,罗保国,马克思主义学院,1-18周 星期三 第11-12节 致理楼L1-705,3,54,粤海校区
202120222500044000116,5000440001,马克思主义基本原理,王馨,马克思主义学院,1-18周 星期三 第11-12节 致理楼L2-109,3,54,粤海校区
202120222500044000117,5000440001,马克思主义基本原理,郭小说,马克思主义学院,1-18周 星期三 第11-12节 致理楼L2-102,3,54,粤海校区
202120222500044000118,5000440001,马克思主义基本原理,李福,马克思主义学院,1-18周 星期三 第11-12节 致理楼L2-106,3,54,粤海校区
202120222500044000119,5000440001,马克思主义基本原理,郭小说,马克思主义学院,1-18周 星期三 第13-14节 致理楼L2-102,3,54,粤海校区
202120222500044000120,5000440001,马克思主义基本原理,李福,马克思主义学院,1-18周 星期三 第13-14节 致理楼L2-106,3,54,粤海校区
202120222500044000121,5000440001,马克思主义基本原理,罗保国,马克思主义学院,1-18周 星期三 第13-14节 致理楼L1-705,3,54,粤海校区
202120222500044000122,5000440001,马克思主义基本原理,王馨,马克思主义学院,1-18周 星期三 第13-14节 致理楼L2-108,3,54,粤海校区
202120222500044000123,5000440001,马克思主义基本原理,临时4（马克思主义学院）,马克思主义学院,1-18周 星期三 第13-14节 致理楼L2-112,3,54,粤海校区
202120222500044000124,5000440001,马克思主义基本原理,临时4（马克思主义学院）,马克思主义学院,1-18周 星期三 第11-12节 致理楼L2-111,3,54,粤海校区
202120222500044000125,5000440001,马克思主义基本原理,罗保国,马克思主义学院,1-18周 星期二 第11-12节 致理楼L1-505,3,54,粤海校区
202120222500044000126,5000440001,马克思主义基本原理,王馨,马克思主义学院,1-18周 星期二 第11-12节 致理楼L1-605,3,54,粤海校区
202120222500044000127,5000440001,马克思主义基本原理,张守奎,马克思主义学院,1-18周 星期三 第11-12节 致理楼L2-108,3,54,粤海校区
202120222500044000128,5000440001,马克思主义基本原理,张守奎,马克思主义学院,1-18周 星期三 第13-14节 致理楼L2-109,3,54,粤海校区
202120222500085000201,5000850002,形势与政策,陈科霖,马克思主义学院,8-16周 星期三 第11-12节 南103,2,36,丽湖校区
202120222500085000202,5000850002,形势与政策,聂伟,马克思主义学院,8-16周 星期三 第11-12节 北101,2,36,丽湖校区
202120222500085000203,5000850002,形势与政策,劳婕,马克思主义学院,8-16周 星期三 第11-12节 南110,2,36,丽湖校区
202120222500085000204,5000850002,形势与政策,谷志军,马克思主义学院,8-16周 星期三 第11-12节 西108,2,36,丽湖校区
202120222500085000205,5000850002,形势与政策,劳婕,马克思主义学院,8-16周 星期三 第13-14节 南112,2,36,丽湖校区
202120222500085000206,5000850002,形势与政策,谷志军,马克思主义学院,8-16周 星期三 第13-14节 西108,2,36,丽湖校区
202120222500085000207,5000850002,形势与政策,聂伟,马克思主义学院,8-16周 星期三 第13-14节 北103,2,36,丽湖校区
202120222500085000208,5000850002,形势与政策,陈科霖,马克思主义学院,8-16周 星期三 第13-14节 南111,2,36,丽湖校区
202120222500085000209,5000850002,形势与政策,陈文,马克思主义学院,8-16周 星期三 第11-12节 西109,2,36,丽湖校区
202120222500085000210,5000850002,形势与政策,吴灏文,马克思主义学院,8-16周 星期三 第13-14节 致理楼L1-205,2,36,粤海校区
202120222500085000211,5000850002,形势与政策,袁超,马克思主义学院,8-16周 星期三 第13-14节 致理楼L1-405,2,36,粤海校区
202120222500085000212,5000850002,形势与政策,唐娟,马克思主义学院,8-16周 星期三 第11-12节 致理楼L1-505,2,36,粤海校区
202120222500085000213,5000850002,形势与政策,雷雨若,马克思主义学院,8-16周 星期三 第11-12节 致理楼L1-305,2,36,粤海校区
202120222500085000214,5000850002,形势与政策,袁超,马克思主义学院,8-16周 星期三 第11-12节 致理楼L1-405,2,36,粤海校区
202120222500085000215,5000850002,形势与政策,吴灏文,马克思主义学院,8-16周 星期四 第11-12节 致理楼L1-205,2,36,粤海校区
202120222500085000216,5000850002,形势与政策,唐娟,马克思主义学院,8-16周 星期四 第11-12节 致理楼L1-505,2,36,粤海校区
202120222500085000217,5000850002,形势与政策,雷雨若,马克思主义学院,8-16周 星期四 第11-12节 致理楼L1-305,2,36,粤海校区
202120222500085000218,5000850002,形势与政策,袁超,马克思主义学院,8-16周 星期四 第11-12节 致理楼L2-102,2,36,粤海校区
202120222500085000219,5000850002,形势与政策,陈硕,马克思主义学院,8-16周 星期三 第11-12节 致理楼L1-605,2,36,粤海校区
202120222500085000220,5000850002,形势与政策,吴灏文,马克思主义学院,8-16周 星期三 第11-12节 致理楼L1-205,2,36,粤海校区
202120222500085000221,5000850002,形势与政策,唐娟,马克思主义学院,8-16周 星期四 第13-14节 致理楼L1-505,2,36,粤海校区
202120222500085000222,5000850002,形势与政策,雷雨若,马克思主义学院,8-16周 星期四 第13-14节 致理楼L1-305,2,36,粤海校区
202120222500085000223,5000850002,形势与政策,吴灏文,马克思主义学院,8-16周 星期四 第13-14节 致理楼L1-205,2,36,粤海校区
202120222500085000224,5000850002,形势与政策,袁超,马克思主义学院,8-16周 星期四 第13-14节 致理楼L2-102,2,36,粤海校区
202120222500085000225,5000850002,形势与政策,唐娟,马克思主义学院,8-16周 星期三 第13-14节 致理楼L1-505,2,36,粤海校区
202120222500085000226,5000850002,形势与政策,段哲哲,马克思主义学院,8-16周 星期三 第13-14节 致理楼L3-104,2,36,粤海校区
202120222500085000227,5000850002,形势与政策,雷雨若,马克思主义学院,8-16周 星期三 第13-14节 致理楼L1-305,2,36,粤海校区
202120222500085000228,5000850002,形势与政策,郭少青,马克思主义学院,8-16周 星期四 11-12节 致理楼L1-307,2,36,粤海校区
202120222500085000229,5000850002,形势与政策,郭少青,马克思主义学院,8-16周 星期四 13-14节 致理楼L1-307,2,36,粤海校区
202120222500199000201,5001990002,思想道德与法治,刘海娟,马克思主义学院,1-18周 星期五 第7-8节 北101,2.5,45,丽湖校区
202120222500199000202,5001990002,思想道德与法治,邓妍,马克思主义学院,1-18周 星期五 第7-8节 西312,2.5,45,丽湖校区
202120222500199000203,5001990002,思想道德与法治,王占军,马克思主义学院,1-18周 星期五 第7-8节 西108,2.5,45,丽湖校区
202120222500199000204,5001990002,思想道德与法治,临时1（马克思主义学院）,马克思主义学院,1-18周 星期五 第7-8节 南111,2.5,45,丽湖校区
202120222500199000205,5001990002,思想道德与法治,段哲哲,马克思主义学院,1-18周 星期五 第7-8节 北103,2.5,45,丽湖校区
202120222500199000206,5001990002,思想道德与法治,苏磊,马克思主义学院,1-18周 星期五 第7-8节 南403,2.5,45,丽湖校区
202120222500199000207,5001990002,思想道德与法治,刘海娟,马克思主义学院,1-18周 星期五 第9-10节 北103,2.5,45,丽湖校区
202120222500199000208,5001990002,思想道德与法治,邓妍,马克思主义学院,1-18周 星期五 第9-10节 西312,2.5,45,丽湖校区
202120222500199000209,5001990002,思想道德与法治,王占军,马克思主义学院,1-18周 星期五 第9-10节 西108,2.5,45,丽湖校区
202120222500199000210,5001990002,思想道德与法治,刘宏,马克思主义学院,1-18周 星期五 第9-10节 南112,2.5,45,丽湖校区
202120222500199000211,5001990002,思想道德与法治,临时1（马克思主义学院）,马克思主义学院,1-18周 星期五 第9-10节 南111,2.5,45,丽湖校区
202120222500199000212,5001990002,思想道德与法治,刘海娟,马克思主义学院,1-18周 星期四 第7-8节 西301,2.5,45,丽湖校区
202120222500199000213,5001990002,思想道德与法治,邓妍,马克思主义学院,1-18周 星期四 第7-8节 西312,2.5,45,丽湖校区
202120222500199000214,5001990002,思想道德与法治,王占军,马克思主义学院,1-18周 星期四 第7-8节 西314,2.5,45,丽湖校区
202120222500199000215,5001990002,思想道德与法治,临时1（马克思主义学院）,马克思主义学院,1-18周 星期四 第7-8节 南403,2.5,45,丽湖校区
202120222500199000216,5001990002,思想道德与法治,黄月细,马克思主义学院,1-18周 星期三 第7-8节 汇文楼H3-104,2.5,45,粤海校区
202120222500199000217,5001990002,思想道德与法治,刘国红,马克思主义学院,1-18周 星期三 第7-8节 汇文楼H3-103,2.5,45,粤海校区
202120222500199000218,5001990002,思想道德与法治,陈晨,马克思主义学院,1-18周 星期三 第7-8节 汇文楼H3-201,2.5,45,粤海校区
202120222500199000219,5001990002,思想道德与法治,黄月细,马克思主义学院,1-18周 星期二 第7-8节 汇文楼H3-104,2.5,45,粤海校区
202120222500199000220,5001990002,思想道德与法治,刘国红,马克思主义学院,1-18周 星期二 第7-8节 汇文楼H3-103,2.5,45,粤海校区
202120222500199000221,5001990002,思想道德与法治,陈晨,马克思主义学院,1-18周 星期二 第7-8节 汇文楼H3-201,2.5,45,粤海校区
202120222500199000222,5001990002,思想道德与法治,娄亚萍,马克思主义学院,1-18周 星期二 第7-8节 汇文楼H3-202,2.5,45,粤海校区
202120222500199000223,5001990002,思想道德与法治,刘国红,马克思主义学院,1-18周 星期三 第9-10节 汇文楼H3-103,2.5,45,粤海校区
202120222500199000224,5001990002,思想道德与法治,陈晨,马克思主义学院,1-18周 星期三 第9-10节 汇文楼H3-201,2.5,45,粤海校区
202120222500199000225,5001990002,思想道德与法治,娄亚萍,马克思主义学院,1-18周 星期三 第9-10节 汇文楼H3-202,2.5,45,粤海校区
202120222500199000226,5001990002,思想道德与法治,黄月细,马克思主义学院,1-18周 星期二 第9-10节 汇文楼H3-104,2.5,45,粤海校区
202120222500199000227,5001990002,思想道德与法治,刘国红,马克思主义学院,1-18周 星期二 第9-10节 汇文楼H3-103,2.5,45,粤海校区
202120222500199000228,5001990002,思想道德与法治,陈晨,马克思主义学院,1-18周 星期二 第9-10节 汇文楼H3-201,2.5,45,粤海校区
202120222500199000229,5001990002,思想道德与法治,娄亚萍,马克思主义学院,1-18周 星期二 第9-10节 汇文楼H3-202,2.5,45,粤海校区
202120222500199000230,5001990002,思想道德与法治,孙婷婷,马克思主义学院,1-18周 星期二 第9-10节 汇文楼H3-203,2.5,45,粤海校区
202120222500199000231,5001990002,思想道德与法治,李悦,马克思主义学院,1-18周 星期二 第9-10节 汇文楼H3-204,2.5,45,粤海校区
202120222500199000232,5001990002,思想道德与法治,"郑纯,韦阳",马克思主义学院,1-18周 星期二 第9-10节 汇文楼H3-102,2.5,45,粤海校区
202120222500199000233,5001990002,思想道德与法治,刘志山,马克思主义学院,6-9周 星期三 第11-12节 汇文楼H2-201,2.5,45,粤海校区
202120222500199000234,5001990002,思想道德与法治,刘志山,马克思主义学院,6-9周 星期三 第13-14节 汇文楼H2-201,2.5,45,粤海校区
202120222500199000501,5001990005,中国近现代史纲要,景若凡,马克思主义学院,1-18周 星期三 第7-8节 南311,2.5,45,丽湖校区
202120222500199000502,5001990005,中国近现代史纲要,包毅,马克思主义学院,1-18周 星期三 第7-8节 南405,2.5,45,丽湖校区
202120222500199000503,5001990005,中国近现代史纲要,景若凡,马克思主义学院,1-18周 星期四 第7-8节 南103,2.5,45,丽湖校区
202120222500199000504,5001990005,中国近现代史纲要,包毅,马克思主义学院,1-18周 星期四 第7-8节 西305,2.5,45,丽湖校区
202120222500199000505,5001990005,中国近现代史纲要,徐丁丁,马克思主义学院,1-18周 星期四 第7-8节 南111,2.5,45,丽湖校区
202120222500199000506,5001990005,中国近现代史纲要,徐丁丁,马克思主义学院,1-18周 星期四 第9-10节 南111,2.5,45,丽湖校区
202120222500199000507,5001990005,中国近现代史纲要,陈科霖,马克思主义学院,1-18周 星期四 第9-10节 北103,2.5,45,丽湖校区
202120222500199000508,5001990005,中国近现代史纲要,景若凡,马克思主义学院,1-18周 星期四 第9-10节 南109,2.5,45,丽湖校区
202120222500199000509,5001990005,中国近现代史纲要,包毅,马克思主义学院,1-18周 星期四 第9-10节 西312,2.5,45,丽湖校区
202120222500199000510,5001990005,中国近现代史纲要,景若凡,马克思主义学院,1-18周 星期三 第9-10节 南311,2.5,45,丽湖校区
202120222500199000511,5001990005,中国近现代史纲要,包毅,马克思主义学院,1-18周 星期三 第9-10节 南405,2.5,45,丽湖校区
202120222500199000512,5001990005,中国近现代史纲要,杜磊,马克思主义学院,1-18周 星期二 第7-8节 致理楼L3-102,2.5,45,粤海校区
202120222500199000513,5001990005,中国近现代史纲要,项锷,马克思主义学院,1-18周 星期二 第7-8节 致理楼L2-102,2.5,45,粤海校区
202120222500199000514,5001990005,中国近现代史纲要,鲍和平,马克思主义学院,1-18周 星期二 第7-8节 致理楼L2-111,2.5,45,粤海校区
202120222500199000515,5001990005,中国近现代史纲要,蔡卓,马克思主义学院,1-18周 星期二 第7-8节 致理楼L1-205,2.5,45,粤海校区
202120222500199000516,5001990005,中国近现代史纲要,项锷,马克思主义学院,1-18周 星期一 第7-8节 致理楼L2-102,2.5,45,粤海校区
202120222500199000517,5001990005,中国近现代史纲要,鲍和平,马克思主义学院,1-18周 星期一 第7-8节 致理楼L2-111,2.5,45,粤海校区
202120222500199000518,5001990005,中国近现代史纲要,任恒,马克思主义学院,1-18周 星期一 第7-8节 致理楼L2-106,2.5,45,粤海校区
202120222500199000519,5001990005,中国近现代史纲要,田欢,马克思主义学院,1-18周 星期一 第7-8节 致理楼L2-109,2.5,45,粤海校区
202120222500199000520,5001990005,中国近现代史纲要,项锷,马克思主义学院,1-18周 星期一 第9-10节 致理楼L2-102,2.5,45,粤海校区
202120222500199000521,5001990005,中国近现代史纲要,鲍和平,马克思主义学院,1-18周 星期一 第9-10节 致理楼L2-111,2.5,45,粤海校区
202120222500199000522,5001990005,中国近现代史纲要,任恒,马克思主义学院,1-18周 星期一 第9-10节 致理楼L2-106,2.5,45,粤海校区
202120222500199000523,5001990005,中国近现代史纲要,田欢,马克思主义学院,1-18周 星期一 第9-10节 致理楼L2-109,2.5,45,粤海校区
202120222500199000524,5001990005,中国近现代史纲要,任恒,马克思主义学院,1-18周 星期二 第9-10节 致理楼L2-106,2.5,45,粤海校区
202120222500199000525,5001990005,中国近现代史纲要,项锷,马克思主义学院,1-18周 星期二 第9-10节 致理楼L2-102,2.5,45,粤海校区
202120222500199000526,5001990005,中国近现代史纲要,鲍和平,马克思主义学院,1-18周 星期二 第9-10节 致理楼L2-111,2.5,45,粤海校区
202120222500199000527,5001990005,中国近现代史纲要,杜磊,马克思主义学院,1-18周 星期二 第9-10节 致理楼L3-104,2.5,45,粤海校区
202120222500199000528,5001990005,中国近现代史纲要,田欢,马克思主义学院,1-18周 星期二 第7-8节 致理楼L2-109,2.5,45,粤海校区
202120222500199000601,5001990006,马克思主义中国化进程与青年学生使命担当,林娜,马克思主义学院,1-9周 星期二 11-12节 汇文楼H1-102,1,18,粤海校区
202120222500203000101,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,孙宁,马克思主义学院,1-18周 星期一 第11-12节 东305,2.5,45,丽湖校区
202120222500203000102,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,毛家骥,马克思主义学院,1-18周 星期一 第11-12节 南111,2.5,45,丽湖校区
202120222500203000103,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,陈科霖,马克思主义学院,1-18周 星期一 第11-12节 南103,2.5,45,丽湖校区
202120222500203000104,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,毕亚娜,马克思主义学院,1-18周 星期一 第11-12节 南403,2.5,45,丽湖校区
202120222500203000105,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,殷文贵,马克思主义学院,1-18周 星期一 第11-12节 西301,2.5,45,丽湖校区
202120222500203000106,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,临时5（马克思主义学院）,马克思主义学院,1-18周 星期一 第11-12节 南112,2.5,45,丽湖校区
202120222500203000107,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,孙宁,马克思主义学院,1-18周 星期二 第11-12节 东305,2.5,45,丽湖校区
202120222500203000108,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,黄锐波,马克思主义学院,1-18周 星期二 第11-12节 东208,2.5,45,丽湖校区
202120222500203000109,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,郑湘萍,马克思主义学院,1-18周 星期二 第11-12节 南111,2.5,45,丽湖校区
202120222500203000110,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,刘椿,马克思主义学院,1-18周 星期二 第11-12节 西108,2.5,45,丽湖校区
202120222500203000111,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,临时5（马克思主义学院）,马克思主义学院,1-18周 星期二 第11-12节 西305,2.5,45,丽湖校区
202120222500203000112,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,郑湘萍,马克思主义学院,1-18周 星期二 第13-14节 南111,2.5,45,丽湖校区
202120222500203000113,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,刘椿,马克思主义学院,1-18周 星期二 第13-14节 西108,2.5,45,丽湖校区
202120222500203000114,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,毕亚娜,马克思主义学院,1-18周 星期二 第13-14节 南112,2.5,45,丽湖校区
202120222500203000115,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,殷文贵,马克思主义学院,1-18周 星期二 第11-12节 西109,2.5,45,丽湖校区
202120222500203000116,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,毛家骥,马克思主义学院,1-18周 星期一 第13-14节 南111,2.5,45,丽湖校区
202120222500203000117,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,毕亚娜,马克思主义学院,1-18周 星期一 第13-14节 南403,2.5,45,丽湖校区
202120222500203000118,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,殷文贵,马克思主义学院,1-18周 星期一 第13-14节 西301,2.5,45,丽湖校区
202120222500203000119,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,临时5（马克思主义学院）,马克思主义学院,1-18周 星期一 第13-14节 南112,2.5,45,丽湖校区
202120222500203000120,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,和杰,马克思主义学院,1-18周 星期一 第13-14节 西110,2.5,45,丽湖校区
202120222500203000121,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,毕亚娜,马克思主义学院,1-18周 星期二 第11-12节 南112,2.5,45,丽湖校区
202120222500203000122,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,殷文贵,马克思主义学院,1-18周 星期二 第13-14节 西110,2.5,45,丽湖校区
202120222500203000123,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,和杰,马克思主义学院,1-18周 星期一 第11-12节 西109,2.5,45,丽湖校区
202120222500203000124,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,殷秋明,马克思主义学院,1-18周 星期一 第13-14节 致理楼L3-304,2.5,45,粤海校区
202120222500203000125,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,"汪渝,陈巧彬",马克思主义学院,1-18周 星期一 第13-14节 致理楼L2-106,2.5,45,粤海校区
202120222500203000126,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,黄继朝,马克思主义学院,1-18周 星期一 第13-14节 致理楼L2-102,2.5,45,粤海校区
202120222500203000127,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,黄继朝,马克思主义学院,1-18周 星期一 第11-12节 致理楼L2-102,2.5,45,粤海校区
202120222500203000128,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,"汪渝,陈巧彬",马克思主义学院,1-18周 星期一 第11-12节 致理楼L2-106,2.5,45,粤海校区
202120222500203000129,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,殷秋明,马克思主义学院,1-18周 星期一 第11-12节 致理楼L3-304,2.5,45,粤海校区
202120222500203000130,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,田粤皖,马克思主义学院,1-18周 星期一 第11-12节 致理楼L2-109,2.5,45,粤海校区
202120222500203000131,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,何宝峰,马克思主义学院,1-18周 星期二 第11-12节 致理楼L2-102,2.5,45,粤海校区
202120222500203000132,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,高旺,马克思主义学院,1-18周 星期二 第11-12节 致理楼L2-106,2.5,45,粤海校区
202120222500203000133,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,王微,马克思主义学院,1-18周 星期二 第11-12节 致理楼L2-109,2.5,45,粤海校区
202120222500203000134,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,何宝峰,马克思主义学院,1-18周 星期二 第13-14节 致理楼L2-102,2.5,45,粤海校区
202120222500203000135,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,高旺,马克思主义学院,1-18周 星期二 第13-14节 致理楼L2-106,2.5,45,粤海校区
202120222500203000136,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,殷秋明,马克思主义学院,1-18周 星期二 第13-14节 致理楼L1-305,2.5,45,粤海校区
202120222500203000137,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,祝安顺,马克思主义学院,1-18周 星期二 第11-12节 致理楼L1-307,2.5,45,粤海校区
202120222500203000138,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,王微,马克思主义学院,1-18周 星期二 第13-14节 致理楼L2-109,2.5,45,粤海校区
202120222500203000139,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,唐玉溪,马克思主义学院,1-18周 星期二 第13-14节 致理楼L1-405,2.5,45,粤海校区
202120222500203000140,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,田粤皖,马克思主义学院,1-18周 星期二 第13-14节 致理楼L1-205,2.5,45,粤海校区
202120222500203000141,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,唐玉溪,马克思主义学院,1-18周 星期二 第11-12节 致理楼L1-405,2.5,45,粤海校区
202120222500203000142,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,田粤皖,马克思主义学院,1-18周 星期一 第13-14节 致理楼L2-109,2.5,45,粤海校区
202120222500203000143,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,高旺,马克思主义学院,1-18周 星期一 第13-14节 致理楼L3-102,2.5,45,粤海校区
202120222500203000144,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,何宝峰,马克思主义学院,1-18周 星期一 第13-14节 致理楼L2-111,2.5,45,粤海校区
202120222500203000145,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,田粤皖,马克思主义学院,1-18周 星期二 第11-12节 致理楼L1-205,2.5,45,粤海校区
202120222500203000146,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,殷秋明,马克思主义学院,1-18周 星期二 第11-12节 致理楼L1-305,2.5,45,粤海校区
202120222500203000147,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,何宝峰,马克思主义学院,1-18周 星期一 第11-12节 致理楼L2-111,2.5,45,粤海校区
202120222500203000148,5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,高旺,马克思主义学院,1-18周 星期一 第11-12节 致理楼L3-102,2.5,45,粤海校区
